@colour Calc,@drill Down,@Label,DEPENDENCY_NAME,DRILL_DOWN_FLAG,END_NODE_ID,FINAL_OBJECT,Null Highlight,OBJECT_NAME,PATH,Show PAth,START_NODE_ID,@Curve,@Sigmoid Curve,@X Axis,DEPENDENCY_TYPE,END_NODE_LEVEL,Range,START_NODE_LEVEL
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.809301070,0.904650535,2.25,0,2,2.25,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.848283640,0.924141820,2.5,0,2,2.5,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.879826700,0.939913350,2.75,0,2,2.75,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.905148254,0.952574127,3,0,2,3,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.925346225,0.962673113,3.25,0,2,3.25,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.941375538,0.970687769,3.5,0,2,3.5,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.954045260,0.977022630,3.75,0,2,3.75,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.964027580,0.982013790,4,0,2,4,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.971872746,0.985936373,4.25,0,2,4.25,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.978026115,0.989013057,4.5,0,2,4.5,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.982845029,0.991422515,4.75,0,2,4.75,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.986614298,0.993307149,5,0,2,5,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.989559749,0.994779874,5.25,0,2,5.25,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.991859725,0.995929862,5.5,0,2,5.5,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.993654634,0.996827317,5.75,0,2,5.75,1
orange,Drill Down,Node1.1,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.995054754,0.997527377,6,0,2,6,1
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.851952802,0.851952802,13.75,0,3,1.75,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.880797078,0.880797078,14,0,3,2,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.904650535,0.904650535,14.25,0,3,2.25,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.924141820,0.924141820,14.5,0,3,2.5,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.939913350,0.939913350,14.75,0,3,2.75,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.952574127,0.952574127,15,0,3,3,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.962673113,0.962673113,15.25,0,3,3.25,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.970687769,0.970687769,15.5,0,3,3.5,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.977022630,0.977022630,15.75,0,3,3.75,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.982013790,0.982013790,16,0,3,4,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.985936373,0.985936373,16.25,0,3,4.25,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.989013057,0.989013057,16.5,0,3,4.5,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.991422515,0.991422515,16.75,0,3,4.75,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.993307149,0.993307149,17,0,3,5,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.994779874,0.994779874,17.25,0,3,5.25,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.995929862,0.995929862,17.5,0,3,5.5,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.996827317,0.996827317,17.75,0,3,5.75,2
orange,Drill Down,Node2.1,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.997527377,0.997527377,18,0,3,6,2
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.703905604,0.851952802,25.75,0,4,1.75,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.761594156,0.880797078,26,0,4,2,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.809301070,0.904650535,26.25,0,4,2.25,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.848283640,0.924141820,26.5,0,4,2.5,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.879826700,0.939913350,26.75,0,4,2.75,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.905148254,0.952574127,27,0,4,3,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.925346225,0.962673113,27.25,0,4,3.25,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.941375538,0.970687769,27.5,0,4,3.5,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.954045260,0.977022630,27.75,0,4,3.75,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.964027580,0.982013790,28,0,4,4,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.971872746,0.985936373,28.25,0,4,4.25,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.978026115,0.989013057,28.5,0,4,4.5,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.982845029,0.991422515,28.75,0,4,4.75,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.986614298,0.993307149,29,0,4,5,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.989559749,0.994779874,29.25,0,4,5.25,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.991859725,0.995929862,29.5,0,4,5.5,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.993654634,0.996827317,29.75,0,4,5.75,3
orange,Drill Down,Node3.1,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.995054754,0.997527377,30,0,4,6,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.851952802,0.851952802,25.75,0,4,1.75,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.880797078,0.880797078,26,0,4,2,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.904650535,0.904650535,26.25,0,4,2.25,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.924141820,0.924141820,26.5,0,4,2.5,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.939913350,0.939913350,26.75,0,4,2.75,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.952574127,0.952574127,27,0,4,3,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.962673113,0.962673113,27.25,0,4,3.25,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.970687769,0.970687769,27.5,0,4,3.5,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.977022630,0.977022630,27.75,0,4,3.75,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.982013790,0.982013790,28,0,4,4,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.985936373,0.985936373,28.25,0,4,4.25,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.989013057,0.989013057,28.5,0,4,4.5,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.991422515,0.991422515,28.75,0,4,4.75,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.993307149,0.993307149,29,0,4,5,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.994779874,0.994779874,29.25,0,4,5.25,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.995929862,0.995929862,29.5,0,4,5.5,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.996827317,0.996827317,29.75,0,4,5.75,3
orange,Drill Down,Node3.2,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.997527377,0.997527377,30,0,4,6,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.851952802,25.75,0,4,1.75,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.880797078,26,0,4,2,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.904650535,26.25,0,4,2.25,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.924141820,26.5,0,4,2.5,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.939913350,26.75,0,4,2.75,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.952574127,27,0,4,3,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.962673113,27.25,0,4,3.25,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.970687769,27.5,0,4,3.5,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.977022630,27.75,0,4,3.75,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.982013790,28,0,4,4,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.985936373,28.25,0,4,4.25,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.989013057,28.5,0,4,4.5,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.991422515,28.75,0,4,4.75,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.993307149,29,0,4,5,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.994779874,29.25,0,4,5.25,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.995929862,29.5,0,4,5.5,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.996827317,29.75,0,4,5.75,3
orange,Drill Down,Node3.3,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.997527377,30,0,4,6,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.148047198,0.851952802,25.75,0,4,1.75,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.119202922,0.880797078,26,0,4,2,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.095349465,0.904650535,26.25,0,4,2.25,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.075858180,0.924141820,26.5,0,4,2.5,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.060086650,0.939913350,26.75,0,4,2.75,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.047425873,0.952574127,27,0,4,3,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.037326887,0.962673113,27.25,0,4,3.25,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.029312231,0.970687769,27.5,0,4,3.5,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.022977370,0.977022630,27.75,0,4,3.75,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.017986210,0.982013790,28,0,4,4,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.014063627,0.985936373,28.25,0,4,4.25,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.010986943,0.989013057,28.5,0,4,4.5,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.008577485,0.991422515,28.75,0,4,4.75,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.006692851,0.993307149,29,0,4,5,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.005220126,0.994779874,29.25,0,4,5.25,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.004070138,0.995929862,29.5,0,4,5.5,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.003172683,0.996827317,29.75,0,4,5.75,3
orange,Drill Down,Node3.4,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.002472623,0.997527377,30,0,4,6,3
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.851952802,37.75,0,5,1.75,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.880797078,38,0,5,2,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.904650535,38.25,0,5,2.25,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.924141820,38.5,0,5,2.5,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.939913350,38.75,0,5,2.75,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.952574127,39,0,5,3,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.962673113,39.25,0,5,3.25,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.970687769,39.5,0,5,3.5,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.977022630,39.75,0,5,3.75,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.982013790,40,0,5,4,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.985936373,40.25,0,5,4.25,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.989013057,40.5,0,5,4.5,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.991422515,40.75,0,5,4.75,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.993307149,41,0,5,5,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.994779874,41.25,0,5,5.25,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.995929862,41.5,0,5,5.5,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.996827317,41.75,0,5,5.75,4
orange,Drill Down,Node4.1,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.997527377,42,0,5,6,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.851952802,37.75,0,5,1.75,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.880797078,38,0,5,2,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.904650535,38.25,0,5,2.25,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.924141820,38.5,0,5,2.5,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.939913350,38.75,0,5,2.75,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.952574127,39,0,5,3,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.962673113,39.25,0,5,3.25,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.970687769,39.5,0,5,3.5,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.977022630,39.75,0,5,3.75,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.982013790,40,0,5,4,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.985936373,40.25,0,5,4.25,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.989013057,40.5,0,5,4.5,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.991422515,40.75,0,5,4.75,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.993307149,41,0,5,5,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.994779874,41.25,0,5,5.25,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.995929862,41.5,0,5,5.5,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.996827317,41.75,0,5,5.75,4
orange,Drill Down,Node4.2,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.997527377,42,0,5,6,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.851952802,37.75,0,5,1.75,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.880797078,38,0,5,2,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.904650535,38.25,0,5,2.25,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.924141820,38.5,0,5,2.5,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.939913350,38.75,0,5,2.75,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.952574127,39,0,5,3,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.962673113,39.25,0,5,3.25,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.970687769,39.5,0,5,3.5,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.977022630,39.75,0,5,3.75,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.982013790,40,0,5,4,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.985936373,40.25,0,5,4.25,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.989013057,40.5,0,5,4.5,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.991422515,40.75,0,5,4.75,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.993307149,41,0,5,5,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.994779874,41.25,0,5,5.25,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.995929862,41.5,0,5,5.5,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.996827317,41.75,0,5,5.75,4
orange,Drill Down,Node4.3,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.997527377,42,0,5,6,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.851952802,37.75,0,5,1.75,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.880797078,38,0,5,2,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.904650535,38.25,0,5,2.25,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.924141820,38.5,0,5,2.5,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.939913350,38.75,0,5,2.75,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.952574127,39,0,5,3,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.962673113,39.25,0,5,3.25,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.970687769,39.5,0,5,3.5,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.977022630,39.75,0,5,3.75,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.982013790,40,0,5,4,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.985936373,40.25,0,5,4.25,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.989013057,40.5,0,5,4.5,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.991422515,40.75,0,5,4.75,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.993307149,41,0,5,5,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.994779874,41.25,0,5,5.25,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.995929862,41.5,0,5,5.5,4
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.996827317,41.75,0,5,5.75,4
orange,Drill Down,Node4.4,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.997527377,42,0,5,6,4
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.851952802,0.851952802,49.75,0,6,1.75,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.880797078,0.880797078,50,0,6,2,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.904650535,0.904650535,50.25,0,6,2.25,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.924141820,0.924141820,50.5,0,6,2.5,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.939913350,0.939913350,50.75,0,6,2.75,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.952574127,0.952574127,51,0,6,3,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.962673113,0.962673113,51.25,0,6,3.25,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.970687769,0.970687769,51.5,0,6,3.5,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.977022630,0.977022630,51.75,0,6,3.75,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.982013790,0.982013790,52,0,6,4,5
